Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8591372275730802,0.2505050505050505,0.8138183830140397,0.95,0.8702399889342279,0.0,,1,57.656811475753784
BFRT,0.8605813686647453,0.2873737373737374,0.8398229476450654,0.3,0.560650805726537,0.11810807841100561,0.0,1,0.01427602767944336
First_Order,0.8605813686647453,0.2873737373737374,0.8398229476450654,0.3,0.560650805726537,0.11810807841100561,0.0,1,0.00512242317199707
Fine_Tuning,0.8605813686647453,0.2873737373737374,0.8398229476450654,0.3,0.560650805726537,0.11810807841100561,0.0,1,0.027240514755249023
BFRT,0.8605854277424178,0.2883838383838384,0.8406183000207483,0.3,0.5613640293242963,0.11810396017522573,6.674082313681869e-05,1,0.013718605041503906
First_Order,0.8607442661075076,0.2883838383838384,0.841344491320285,0.3,0.5642757106300575,0.11819423265217356,0.00289210233592881,1,0.0039327144622802734
Fine_Tuning,0.8608113955652748,0.27626262626262627,0.8322152292689674,0.3,0.5673075593056227,0.1186548414869993,4.449388209121246e-05,1,0.027111530303955078
BFRT,0.8605853902451647,0.2883838383838384,0.8406528805588215,0.3,0.562049588491597,0.11810167346849255,0.00013348164627363738,1,0.01367497444152832
First_Order,0.8608906272615531,0.2696969696969697,0.8279964036240404,0.3,0.5678781381838302,0.11861609670770037,0.00578420467185762,1,0.003893136978149414
Fine_Tuning,0.86095913474338,0.2681818181818182,0.8278235009336745,0.3,0.574107822117712,0.1200885557528239,8.898776418242492e-05,1,0.027026891708374023
BFRT,0.8605857558433844,0.2878787878787879,0.8400995919496508,0.3,0.5627835604122001,0.11810060404815881,0.00020022246941045607,1,0.013861656188964844
First_Order,0.861007084356071,0.27070707070707073,0.8308665882841137,0.3,0.5714779721972475,0.11939882162198112,0.00867630700778643,1,0.003894329071044922
Fine_Tuning,0.86104675645009,0.2474747474747475,0.8110865205062591,0.3,0.580348744726468,0.12247345716693869,0.00013348164627363738,1,0.02681255340576172
BFRT,0.8605804499820388,0.2797979797979798,0.8333218064873089,0.3,0.5634743066602117,0.11810147437501509,0.00026696329254727476,1,0.013674259185791016
First_Order,0.8611075863692985,0.2686868686868687,0.8287571754616502,0.3,0.5750484127533025,0.1205633144499804,0.01156840934371524,1,0.0038900375366210938
Fine_Tuning,0.8610296108310065,0.2494949494949495,0.8165848260598935,0.3,0.5865438481222769,0.12582977110853363,0.00017797552836484984,1,0.027077198028564453
BFRT,0.8605796156681522,0.2797979797979798,0.8334255481015285,0.3,0.5641797496369043,0.11810384072149241,0.0003337041156840935,1,0.0139007568359375
First_Order,0.8611777906018384,0.2580808080808081,0.8201120409433571,0.3,0.5783508541392903,0.12212113785012635,0.01446051167964405,1,0.003883838653564453
Fine_Tuning,0.8609399361496769,0.25656565656565655,0.8252645411162598,0.3,0.5920611729718513,0.1301745429210074,0.0002224694104560623,1,0.027028560638427734
BFRT,0.8605799156461789,0.2919191919191919,0.843765128985407,0.3,0.5648013348087696,0.11811101341958563,0.00040044493882091214,1,0.013647317886352539
First_Order,0.8611999796014942,0.25252525252525254,0.8179334670447472,0.3,0.5815971021509094,0.12406980523389607,0.01735261401557286,1,0.0038852691650390625
Fine_Tuning,0.8607253487432045,0.255050505050505,0.8244000276644304,0.3,0.5975447817968047,0.1355134841069063,0.00026696329254727476,1,0.026845932006835938
BFRT,0.86057448791876,0.2919191919191919,0.8444567397468704,0.3,0.5654981326509441,0.11811782736371533,0.0004671857619577308,1,0.013871431350708008
First_Order,0.8612072540686395,0.24646464646464647,0.8139912857044056,0.3,0.5844897641607303,0.12640050964171345,0.02024471635150167,1,0.0038805007934570312
Fine_Tuning,0.860372640204105,0.26262626262626265,0.8282384673905526,0.3,0.602218341517394,0.1418105129604697,0.0003114571746384872,1,0.0269317626953125
BFRT,0.8605691633087876,0.2919191919191919,0.8443184175945778,0.3,0.5661473822532679,0.11812591485735206,0.0005339265850945495,1,0.013660669326782227
First_Order,0.8611782218202517,0.23686868686868687,0.8061760840998686,0.3,0.5872371879106438,0.1291062722513328,0.02313681868743048,1,0.0038919448852539062
Fine_Tuning,0.8598417728401395,0.24595959595959596,0.815685732069991,0.3,0.6064043156511514,0.1489755330275157,0.0003559510567296997,1,0.02695775032043457
BFRT,0.860568666470181,0.2787878787878788,0.8329760011065772,0.3,0.5667966318555917,0.11813562821767122,0.0006006674082313682,1,0.014040470123291016
First_Order,0.8610914719246815,0.24797979797979797,0.8163427622933813,0.3,0.5904350231689605,0.13216865471472328,0.02602892102335929,1,0.0039060115814208984
Fine_Tuning,0.8591305343133615,0.2398989898989899,0.8092537519883809,0.3,0.6108582889549762,0.15702306099295443,0.00040044493882091214,1,0.02684640884399414
BFRT,0.8605695007840676,0.2909090909090909,0.8438688705996266,0.3,0.5675582682066533,0.11814764938563947,0.000667408231368187,1,0.013645172119140625
First_Order,0.8609356239655446,0.24545454545454545,0.8136454803236738,0.3,0.5934020333356387,0.1355595214874115,0.0289210233592881,1,0.003886699676513672
Fine_Tuning,0.8582525548753555,0.23383838383838385,0.8008161006985268,0.3,0.6171381146690642,0.16580966677877856,0.0004449388209121246,1,0.026972055435180664
BFRT,0.8605707850649941,0.2904040404040404,0.8435922262950412,0.3,0.5683034788021302,0.11816155693084289,0.0007341490545050056,1,0.013888120651245117
