Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.839877646287757,0.2757731958762887,0.8384192859322551,0.8916666666666667,0.8879831654968976,0.0,,1,6.031583547592163
SISA,0.7882434768651501,0.33505154639175255,0.8175160207506866,0.4583333333333333,0.6343670531990642,0.09841125726864902,,1,5.8369128704071045
BFRT,0.8419897442242292,0.24742268041237114,0.8135489777235276,0.058333333333333334,0.6092996643271286,0.05532680526670854,0.0,1,0.0834493637084961
First_Order,0.8419897442242292,0.24742268041237114,0.8135489777235276,0.058333333333333334,0.6092996643271286,0.05532680526670854,0.0,1,0.002512693405151367
Fine_Tuning,0.8419897442242292,0.24742268041237114,0.8135489777235276,0.058333333333333334,0.6092996643271286,0.05532680526670854,0.0,1,0.009849309921264648
BFRT,0.8417494006039103,0.24484536082474226,0.8103448275862069,0.058333333333333334,0.6006783389278811,0.05653516911629504,0.04206222222222221,1,0.020808696746826172
First_Order,0.8401161089580038,0.30670103092783507,0.8519987793713762,0.03333333333333333,0.6131827891364053,0.07965855460889801,0.40404040404040403,1,0.002076387405395508
Fine_Tuning,0.8414417607699021,0.2422680412371134,0.8074458346048214,0.06666666666666667,0.6029873614077917,0.057535322457715934,0.0018436363636363637,1,0.009699106216430664
BFRT,0.8413615069001608,0.2551546391752577,0.8140067134574306,0.058333333333333334,0.591877733699522,0.058614243693458204,0.08412444444444442,1,0.02081131935119629
First_Order,0.8361496032449314,0.33505154639175255,0.8716814159292036,0.025,0.6159508188383684,0.12340347968740982,0.8080808080808081,1,0.001992940902709961
Fine_Tuning,0.8406028570377627,0.23711340206185566,0.7973756484589564,0.08333333333333333,0.5964945071711931,0.06133863252006547,0.0036872727272727274,1,0.009543418884277344
BFRT,0.8408093435567845,0.27319587628865977,0.825297528227037,0.075,0.5832684874376971,0.061573405876908856,0.1261866666666666,1,0.020728349685668945
First_Order,0.8297970078682232,0.31958762886597936,0.8498626792798291,0.03333333333333333,0.617490590987692,0.17624788113786558,1.2121212121212122,1,0.0019745826721191406
Fine_Tuning,0.8395386572858811,0.22422680412371135,0.785627097955447,0.1,0.5896310141389483,0.0666497733687026,0.0055309090909090915,1,0.00969839096069336
BFRT,0.840143487231275,0.2912371134020619,0.84330180042722,0.075,0.5746312684365782,0.06536035872186852,0.16824888888888884,1,0.020748138427734375
First_Order,0.8212207115174335,0.3324742268041237,0.8431492218492523,0.058333333333333334,0.6181047197640117,0.23305971159242075,1.6161616161616161,1,0.001955270767211914
Fine_Tuning,0.8382596112368793,0.22422680412371135,0.7798291119926762,0.125,0.5828094802156444,0.0733025238799579,0.007374545454545455,1,0.009599447250366211
BFRT,0.8393572501011535,0.28865979381443296,0.839334757400061,0.075,0.5658401993693418,0.06985524884016212,0.21031111111111106,1,0.020823001861572266
First_Order,0.8110259621268613,0.35309278350515466,0.8428440646933171,0.075,0.617702929508697,0.29042959206076235,2.0202020202020203,1,0.002094745635986328
Fine_Tuning,0.8366231846741861,0.24484536082474226,0.7953921269453769,0.11666666666666667,0.5758938561692606,0.08109897556931307,0.009218181818181818,1,0.009677410125732422
BFRT,0.8384807273675727,0.28865979381443296,0.8381141287763199,0.08333333333333333,0.5573250432305971,0.07513313445401056,0.2523733333333332,1,0.020783424377441406
First_Order,0.7992721141210027,0.3324742268041237,0.7992065913945682,0.09166666666666666,0.6164734004679077,0.3458585964637295,2.4242424242424243,1,0.0019943714141845703
Fine_Tuning,0.834641917264948,0.25,0.7970704913030211,0.13333333333333333,0.5687557216966738,0.08984329101504637,0.011061818181818183,1,0.009627819061279297
BFRT,0.8375080671858647,0.2912371134020619,0.8376563930424168,0.09166666666666666,0.5484360695758316,0.08099688810506446,0.29443555555555545,1,0.020824432373046875
First_Order,0.7862084978816322,0.32216494845360827,0.7566371681415929,0.13333333333333333,0.6145636252670125,0.39775696430004254,2.8282828282828283,1,0.0019490718841552734
Fine_Tuning,0.8321803806039771,0.24484536082474226,0.790051876716509,0.15,0.5615896144847929,0.09935896817416259,0.012905454545454546,1,0.00947713851928711
BFRT,0.835976137849397,0.29381443298969073,0.8347574000610314,0.1,0.540198097853728,0.08749175992057644,0.3364977777777777,1,0.020844459533691406
First_Order,0.7726060939438424,0.30927835051546393,0.7216966737870003,0.15,0.6119570745600651,0.4454125129913859,3.2323232323232323,1,0.0019805431365966797
Fine_Tuning,0.8293673152739833,0.23969072164948454,0.7784559047909674,0.18333333333333332,0.5544527515003561,0.10949303709757496,0.01474909090909091,1,0.009620189666748047
BFRT,0.8353790406987437,0.3247422680412371,0.8599328654256942,0.08333333333333333,0.5298685281253179,0.09014966948741732,0.3785599999999999,1,0.02081775665283203
First_Order,0.758973385810447,0.28350515463917525,0.6801953005797986,0.15833333333333333,0.609269148611535,0.4887453245299324,3.6363636363636362,1,0.0019800662994384766
Fine_Tuning,0.8259615416768377,0.23195876288659795,0.7650289899298138,0.20833333333333334,0.546764062658936,0.12011377764602456,0.016592727272727273,1,0.009544134140014648
BFRT,0.8341856823752472,0.327319587628866,0.8617638083613061,0.08333333333333333,0.5204557013528633,0.09688712016429792,0.4206222222222221,1,0.02083277702331543
First_Order,0.7454593865260442,0.26288659793814434,0.6350320415013732,0.2,0.6063409114027057,0.5279526106424703,4.040404040404041,1,0.001981973648071289
Fine_Tuning,0.8222610859017359,0.24484536082474226,0.7682331400671346,0.20833333333333334,0.5389685688129386,0.1311065737629395,0.018436363636363636,1,0.009560108184814453
BFRT,0.833699352284393,0.24742268041237114,0.7932560268538297,0.15833333333333333,0.509943037330892,0.09920276826908585,0.4626844444444443,1,0.020852088928222656
First_Order,0.7326129155227703,0.2551546391752577,0.6077204760451632,0.23333333333333334,0.6033325704404435,0.563257430302276,4.444444444444445,1,0.0020155906677246094
Fine_Tuning,0.8180191255003326,0.2422680412371134,0.7606042111687519,0.24166666666666667,0.5310128674600754,0.14237045757532668,0.02028,1,0.00948643684387207
BFRT,0.8317878890222739,0.33762886597938147,0.8718339945071711,0.08333333333333333,0.5003077001322348,0.10615441636336934,0.5047466666666665,1,0.020804882049560547
First_Order,0.7205794329395321,0.25,0.5823924321025328,0.2833333333333333,0.6004373919235073,0.5948364830417024,4.848484848484849,1,0.001964092254638672
Fine_Tuning,0.8133056736141996,0.2706185567010309,0.7685382972230699,0.25,0.5229223883633405,0.15381556714789069,0.022123636363636366,1,0.009704113006591797
BFRT,0.830020213943441,0.3324742268041237,0.8637473298748856,0.08333333333333333,0.5087351235886481,0.11354788775975626,0.5468088888888887,1,0.02085256576538086
First_Order,0.7091307168342524,0.23195876288659795,0.5514189807750992,0.31666666666666665,0.5976197741837046,0.6228510378367954,5.252525252525253,1,0.0020253658294677734
Fine_Tuning,0.808175695784331,0.2809278350515464,0.7685382972230699,0.275,0.5146469077408199,0.16536138288122199,0.02396727272727273,1,0.009550809860229492
BFRT,0.8316060638486413,0.3427835051546392,0.8736649374427831,0.09166666666666666,0.5237558488454888,0.10907695120657003,0.5888711111111109,1,0.020865678787231445
First_Order,0.6982663492180263,0.21391752577319587,0.5256332010985658,0.375,0.5947595615908859,0.6474877845777653,5.656565656565657,1,0.0020568370819091797
Fine_Tuning,0.802547057190914,0.30670103092783507,0.7818126335062557,0.25833333333333336,0.49375445020852404,0.1769357735796244,0.025810909090909093,1,0.009711742401123047
BFRT,0.8300728805454588,0.35051546391752575,0.8748855660665242,0.1,0.5332405146984031,0.11586871130865159,0.6309333333333331,1,0.020814895629882812
First_Order,0.6880860204446734,0.20876288659793815,0.5012206286237413,0.4083333333333333,0.59226426609704,0.668977784589829,6.0606060606060606,1,0.002081632614135742
Fine_Tuning,0.7966103607745836,0.29896907216494845,0.7578577967653342,0.31666666666666665,0.5022581629539213,0.18847452980535892,0.027654545454545456,1,0.009622335433959961
BFRT,0.8284134645929958,0.3324742268041237,0.8530668294171498,0.125,0.5429050961245041,0.1229225131957033,0.6729955555555553,1,0.02083110809326172
First_Order,0.6784566010479818,0.20103092783505155,0.47757094903875497,0.44166666666666665,0.5896195707456007,0.6875944383401654,6.4646464646464645,1,0.001984834671020508
Fine_Tuning,0.7903413631788558,0.3324742268041237,0.7691486115349405,0.30833333333333335,0.5108451581731258,0.19992100432881355,0.02949818181818182,1,0.009533405303955078
BFRT,0.8266265620245377,0.33505154639175255,0.8519987793713762,0.14166666666666666,0.5528436832468722,0.12970834158990596,0.7150577777777776,1,0.020839929580688477
First_Order,0.6692905223523746,0.2190721649484536,0.4690265486725664,0.475,0.5872914759434441,0.7036401493080964,6.8686868686868685,1,0.001993894577026367
