Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8524620382476567,0.2190721649484536,0.8144644491913335,0.9,0.9253509307293255,0.0,,1,8.097269773483276
SISA,0.7928106326345674,0.4072164948453608,0.9028074458346048,0.4,0.6715784253890754,0.15210170572979148,,1,13.562381505966187
BFRT,0.8518900204312977,0.211340206185567,0.793561184009765,0.1,0.5035665242599939,0.12606831116297867,0.0,1,0.013126373291015625
First_Order,0.8518900204312977,0.211340206185567,0.793561184009765,0.1,0.5035665242599939,0.12606831116297867,0.0,1,0.005562782287597656
Fine_Tuning,0.8518900204312977,0.211340206185567,0.793561184009765,0.1,0.5035665242599939,0.12606831116297867,0.0,1,0.02454519271850586
BFRT,0.8518810336698424,0.211340206185567,0.7932560268538297,0.1,0.5029981690570644,0.12614183939621573,4.449388209121246e-05,1,0.01307368278503418
First_Order,0.8518269041066574,0.2036082474226804,0.7851693622215441,0.15,0.5003051571559354,0.12911808370425562,0.00389321468298109,1,0.0048906803131103516
Fine_Tuning,0.8519984885521199,0.20876288659793815,0.7909673481843149,0.15,0.5015028989929813,0.12773069907767443,1.6017797552836483e-05,1,0.02510833740234375
BFRT,0.8518900204312978,0.2036082474226804,0.78608483368935,0.15,0.5022352761672261,0.12621664481922262,8.898776418242492e-05,1,0.012951135635375977
First_Order,0.8515754837803586,0.19329896907216496,0.7758620689655172,0.15,0.4982682331400672,0.1328083922943661,0.00778642936596218,1,0.005249500274658203
Fine_Tuning,0.8520484382262558,0.211340206185567,0.793561184009765,0.15,0.49959566676838574,0.1295923029187671,3.2035595105672966e-05,1,0.023680448532104492
BFRT,0.8518887664645831,0.2036082474226804,0.7863899908452853,0.15,0.5014266097039976,0.12629278367637642,0.00013348164627363738,1,0.01327967643737793
First_Order,0.8513455898826621,0.18814432989690721,0.7735733902960025,0.15,0.49694842844064696,0.13717249230569964,0.011679644048943269,1,0.004566192626953125
Fine_Tuning,0.8519558536838199,0.20876288659793815,0.7889838266707354,0.15,0.49813854134879465,0.13164898876965553,4.805339265850945e-05,1,0.022940874099731445
BFRT,0.8518783167419604,0.2036082474226804,0.785627097955447,0.15,0.5006637168141593,0.12637032798399225,0.00017797552836484984,1,0.013591289520263672
First_Order,0.8508159979401506,0.21391752577319587,0.7923405553860238,0.15,0.495834604821483,0.1421572568832625,0.01557285873192436,1,0.0051419734954833984
Fine_Tuning,0.8519447769778399,0.2268041237113402,0.8054623130912419,0.15,0.4963075984131828,0.13391838749792967,6.407119021134593e-05,1,0.022606849670410156
BFRT,0.8518707929416722,0.21649484536082475,0.7967653341470857,0.15,0.49985505035093075,0.1264497267486655,0.0002224694104560623,1,0.013667583465576172
First_Order,0.8499319514062819,0.21391752577319587,0.7903570338724443,0.15,0.5047604516325908,0.14778272181742472,0.01946607341490545,1,0.005098104476928711
Fine_Tuning,0.8519293113883586,0.22164948453608246,0.800579798596277,0.15,0.49491913335367715,0.1364045049294161,8.008898776418241e-05,1,0.025427818298339844
BFRT,0.8518615971857644,0.21649484536082475,0.7972230698809887,0.15,0.4990921574610925,0.12652748282687284,0.00026696329254727476,1,0.012507915496826172
First_Order,0.8490035980484933,0.21391752577319587,0.7824229478181264,0.15,0.5057445834604821,0.15401085029296363,0.023359288097886538,1,0.0047266483306884766
Fine_Tuning,0.8518306660068016,0.21649484536082475,0.7960024412572475,0.15,0.5,0.13910420676478213,9.61067853170189e-05,1,0.02567911148071289
BFRT,0.8518609702024069,0.2268041237113402,0.8066829417149832,0.1,0.49824534635337203,0.12660890551741982,0.0003114571746384872,1,0.012622594833374023
First_Order,0.8479310385185136,0.2551546391752577,0.8172108635947513,0.15,0.5065532499237108,0.16076418386890695,0.02725250278086763,1,0.005102872848510742
Fine_Tuning,0.8516668143560797,0.2190721649484536,0.7969179127250534,0.15,0.5069880988709186,0.1420168832036351,0.00011212458286985538,1,0.023173809051513672
