Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8441800060859186,0.3170103092783505,0.8596277082697589,0.85,0.8973699267622826,0.0,,1,6.835572242736816
SISA,0.7961489010235713,0.28865979381443296,0.7699115044247787,0.325,0.5624303860238022,0.131462953013665,,1,7.321275949478149
BFRT,0.8482133900237752,0.2809278350515464,0.843759536161123,0.05,0.5133429966432712,0.06119888457431757,0.0,1,0.022141695022583008
First_Order,0.8482133900237752,0.2809278350515464,0.843759536161123,0.05,0.5133429966432712,0.06119888457431757,0.0,1,0.0024385452270507812
Fine_Tuning,0.8482133900237752,0.2809278350515464,0.843759536161123,0.05,0.5133429966432712,0.06119888457431757,0.0,1,0.010802030563354492
BFRT,0.8482006413621757,0.2809278350515464,0.8439121147390907,0.05,0.5123931949954227,0.06104607716478387,0.004631991101223581,1,0.0220487117767334
First_Order,0.8480311468612377,0.2809278350515464,0.8422337503814464,0.05,0.5123035550808667,0.06077179612803983,0.04449388209121246,1,0.0021889209747314453
Fine_Tuning,0.8482232127630405,0.2809278350515464,0.84330180042722,0.05,0.5126392279523955,0.061041369628503095,0.00020302558398220245,1,0.01042318344116211
BFRT,0.8481684562164982,0.2809278350515464,0.8440646933170582,0.05,0.5116455599633811,0.06090163728051273,0.009263982202447162,1,0.02207207679748535
First_Order,0.8478340650925762,0.27835051546391754,0.8407079646017699,0.0625,0.5113556606652425,0.06077167729109172,0.08898776418242492,1,0.0021386146545410156
Fine_Tuning,0.8481972974509364,0.2809278350515464,0.8422337503814464,0.05,0.5119488098870919,0.06089622632441664,0.0004060511679644049,1,0.010467290878295898
BFRT,0.8481745170556193,0.2809278350515464,0.8439121147390907,0.05,0.5107834909978639,0.060765743439138965,0.013895973303670744,1,0.022028207778930664
First_Order,0.8476024992392601,0.2860824742268041,0.8457430576747025,0.0625,0.5103677143729021,0.06122476939804868,0.13348164627363737,1,0.0021610260009765625
Fine_Tuning,0.8481743080611668,0.2809278350515464,0.8413182789136405,0.05,0.5112602990540128,0.060763736798248306,0.0006090767519466074,1,0.010413885116577148
BFRT,0.8481634403496394,0.2809278350515464,0.84330180042722,0.05,0.5098928135489778,0.060638536188710596,0.018527964404894324,1,0.022021055221557617
First_Order,0.8473642455634658,0.2860824742268041,0.8443698504729936,0.0625,0.5093835825450106,0.0621469058254644,0.17797552836484984,1,0.0021529197692871094
Fine_Tuning,0.8481567525271609,0.2860824742268041,0.8452853219407995,0.05,0.5105775099176075,0.06064420831137146,0.0008121023359288098,1,0.010462045669555664
BFRT,0.848148392749063,0.2809278350515464,0.8425389075373817,0.05,0.5090345590479096,0.06052022016183729,0.023159955506117904,1,0.0220186710357666
First_Order,0.8470256745504948,0.2963917525773196,0.8526090936832469,0.0625,0.5083403265181569,0.06354249855600512,0.2224694104560623,1,0.0021524429321289062
Fine_Tuning,0.8481573795105184,0.28350515463917525,0.8431492218492523,0.05,0.5098899527006409,0.06053792848543773,0.0010151279199110122,1,0.010443449020385742
BFRT,0.8481274933038176,0.28350515463917525,0.8443698504729936,0.05,0.5082144491913335,0.06041102830964982,0.027791946607341488,1,0.022017717361450195
First_Order,0.8467309923725386,0.28350515463917525,0.8394873359780287,0.075,0.5073428440646933,0.06540504469486501,0.26696329254727474,1,0.002142667770385742
Fine_Tuning,0.8481387790042502,0.2860824742268041,0.8452853219407995,0.05,0.5091871376258773,0.0604451894923067,0.0012181535038932147,1,0.010363578796386719
BFRT,0.8480959351414976,0.27835051546391754,0.8407079646017699,0.0625,0.5073714525480623,0.06031099069622737,0.03242393770856507,1,0.021976709365844727
First_Order,0.8463681780030831,0.2809278350515464,0.8367409215746109,0.075,0.5063854134879463,0.0677186429187016,0.3114571746384872,1,0.0023179054260253906
Fine_Tuning,0.8481306282206046,0.2860824742268041,0.8449801647848642,0.05,0.5084299664327128,0.06036628744568733,0.0014211790878754173,1,0.010396957397460938
BFRT,0.8480902922912814,0.27835051546391754,0.8414708574916082,0.0625,0.5065017546536466,0.06022029517957345,0.03705592880978865,1,0.02220892906188965
First_Order,0.8459366044587713,0.30927835051546393,0.8602380225816295,0.05,0.5053001983521513,0.07046019183924343,0.3559510567296997,1,0.0021376609802246094
Fine_Tuning,0.8480934272080682,0.2860824742268041,0.8446750076289289,0.05,0.5077090326518157,0.0603014521291085,0.0016242046718576196,1,0.010385513305664062
BFRT,0.8480698108349412,0.27835051546391754,0.8413182789136405,0.0625,0.5055815151052792,0.06013909573511651,0.04168791991101223,1,0.02201104164123535
First_Order,0.8455576975164771,0.3324742268041237,0.8794629234055539,0.0125,0.50454016631065,0.07360182366461068,0.40044493882091214,1,0.0021643638610839844
Fine_Tuning,0.8480953081581403,0.28350515463917525,0.8416234360695758,0.0625,0.5069518614586511,0.06025100213296524,0.001827230255839822,1,0.010416030883789062
BFRT,0.8480296839000705,0.27835051546391754,0.8410131217577053,0.0625,0.5047146780592005,0.060067562287793766,0.04631991101223581,1,0.02214646339416504
First_Order,0.8450732483756951,0.3247422680412371,0.8739700945987183,0.0375,0.5034826060421117,0.07711327613630102,0.4449388209121246,1,0.0021393299102783203
Fine_Tuning,0.8480804695520163,0.28350515463917525,0.8420811718034787,0.075,0.5062376029905401,0.06021516885860779,0.0020302558398220243,1,0.010401725769042969
