Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8427161210441335,0.2787878787878788,0.8037554464347465,0.725,0.8463640725499689,0.0,,1,51.300880908966064
SISA,0.8070566081034566,0.3005050505050505,0.7593886160868664,0.3625,0.5556939017221106,0.14964622069552336,,1,101.8095109462738
BFRT,0.8445381782034466,0.2287878787878788,0.7630887336606957,0.175,0.5124353776194758,0.039364327101187785,0.0,1,0.10912060737609863
First_Order,0.8445381782034466,0.2287878787878788,0.7630887336606957,0.175,0.5124353776194758,0.039364327101187785,0.0,1,0.0028641223907470703
Fine_Tuning,0.8445381782034466,0.2287878787878788,0.7630887336606957,0.175,0.5124353776194758,0.039364327101187785,0.0,1,0.010164022445678711
BFRT,0.8444916066148155,0.23282828282828283,0.7667196901583788,0.175,0.5139197472162667,0.04008674896313094,0.005045606229143493,1,0.03556060791015625
First_Order,0.8444585996575751,0.2318181818181818,0.7651981464831593,0.175,0.5127963119856144,0.04305730864915089,0.04493882091212458,1,0.0022563934326171875
Fine_Tuning,0.8443932794422808,0.23030303030303031,0.7644027941074764,0.175,0.5148715765267308,0.042776314810822794,0.0012235817575083428,1,0.01003885269165039
BFRT,0.844426052041688,0.2308080808080808,0.7649560827166471,0.175,0.5154611747008784,0.04096884023856598,0.010091212458286985,1,0.0356442928314209
First_Order,0.8443713904206516,0.23939393939393938,0.7716992876409157,0.175,0.5131697817968047,0.04862717930287279,0.08987764182424916,1,0.002229452133178711
Fine_Tuning,0.844226294798906,0.24848484848484848,0.7802406805449893,0.175,0.517372830071236,0.04806987670203923,0.0024471635150166856,1,0.00999307632446289
BFRT,0.8443637597295999,0.23636363636363636,0.7694169721280864,0.175,0.5169703990594093,0.04200482654449287,0.015136818687430477,1,0.03561520576477051
First_Order,0.8442792971664825,0.24393939393939393,0.7756760495193306,0.175,0.5135962030569194,0.05563383320837611,0.13481646273637374,1,0.002230405807495117
Fine_Tuning,0.844042736369561,0.2494949494949495,0.7815547409917698,0.175,0.5198243740922609,0.054855219647982095,0.003670745272525028,1,0.00996851921081543
BFRT,0.8442919618637934,0.23636363636363636,0.7697973580468912,0.175,0.5185280361712428,0.04318780242994188,0.02018242491657397,1,0.0358576774597168
First_Order,0.8441782608173951,0.25202020202020203,0.7831454457431357,0.175,0.5139707535099246,0.06370687172464409,0.17975528364849833,1,0.0022509098052978516
Fine_Tuning,0.8438326205105475,0.23939393939393938,0.7741199253060378,0.1875,0.5222527923784493,0.06278071448709285,0.004894327030033371,1,0.009976863861083984
BFRT,0.844224851154653,0.23535353535353534,0.7690020056712082,0.1875,0.5200761636351061,0.044510078551247355,0.025228031145717464,1,0.035685062408447266
First_Order,0.8440680470155562,0.2505050505050505,0.7818659658344284,0.175,0.5143703748530327,0.07257683255611933,0.22469410456062291,1,0.0022215843200683594
Fine_Tuning,0.8435894601970405,0.2388888888888889,0.7756760495193306,0.2,0.524706281554741,0.0715787750936135,0.006117908787541714,1,0.009940385818481445
BFRT,0.8441499035195672,0.2388888888888889,0.7719413514074279,0.1875,0.5215760944740301,0.04596350674824915,0.030273637374860954,1,0.03567957878112793
First_Order,0.8439531273084246,0.24797979797979797,0.7798948751642576,0.175,0.5148233799017913,0.08205721672675725,0.2696329254727475,1,0.002239227294921875
Fine_Tuning,0.8433331852191827,0.24343434343434345,0.778165848260599,0.2,0.5271346998409295,0.08105796041608562,0.007341490545050056,1,0.009963512420654297
BFRT,0.8440748246440949,0.23686868686868687,0.7702469050418425,0.1875,0.5230900736565461,0.04753981939385374,0.03531924360400445,1,0.035732269287109375
First_Order,0.8438188777672037,0.24898989898989898,0.7806902275399406,0.175,0.5152320786361436,0.09201896854899337,0.31457174638487206,1,0.002610921859741211
Fine_Tuning,0.8430505121749833,0.24191919191919192,0.7768517878138184,0.2,0.5294971989764161,0.09108191757394216,0.0085650723025584,1,0.010024547576904297
BFRT,0.8439886090843846,0.24494949494949494,0.7771630126564769,0.175,0.5246384172487724,0.04923082612325452,0.04036484983314794,1,0.03566145896911621
First_Order,0.8436911246251211,0.24696969696969698,0.7788574590220624,0.175,0.5156005774949859,0.10237071603799826,0.35951056729699665,1,0.002242565155029297
Fine_Tuning,0.8427447314484213,0.24444444444444444,0.7781312677225257,0.2125,0.5318350594785255,0.10155120591525883,0.009788654060066742,1,0.009983301162719727
BFRT,0.843881657543585,0.24141414141414141,0.7744657306867695,0.1875,0.5262701863891003,0.050927339804761176,0.04541045606229143,1,0.03571486473083496
First_Order,0.8435543721422405,0.24797979797979797,0.7803098416211356,0.175,0.5159574054222285,0.11304537524236198,0.40444938820912124,1,0.0022499561309814453
Fine_Tuning,0.8424161617661506,0.24696969696969698,0.7799640362404039,0.2125,0.5341750812642645,0.11239026111323601,0.011012235817575084,1,0.009969472885131836
BFRT,0.8437888143443493,0.2404040404040404,0.7742236669202572,0.1875,0.5278783975378656,0.0527658111825998,0.05045606229143493,1,0.03586626052856445
First_Order,0.8434086109442483,0.24444444444444444,0.7763330797427208,0.175,0.5163689138252991,0.1239916294887589,0.44938820912124583,1,0.002222776412963867
Fine_Tuning,0.8420653374640308,0.24696969696969698,0.7803444221592089,0.2125,0.536512293381285,0.12353911835459633,0.012235817575083428,1,0.00995016098022461
BFRT,0.8436976772701399,0.24141414141414141,0.7748461166055743,0.1875,0.529492444152431,0.0547310730245168,0.05550166852057842,1,0.03564310073852539
First_Order,0.8432625403939161,0.24393939393939393,0.7752265025243793,0.175,0.5167026160177053,0.13516856875928857,0.4943270300333704,1,0.002259492874145508
Fine_Tuning,0.8416855184107764,0.24545454545454545,0.7785462341794038,0.2125,0.5387245833045162,0.13494789316079386,0.01345939933259177,1,0.010016441345214844
BFRT,0.8436290760451797,0.2474747474747475,0.7792378449408672,0.1875,0.5311609551144616,0.056624550689240216,0.06054727474972191,1,0.03577828407287598
First_Order,0.8431076861119923,0.24595959595959596,0.7767134656615257,0.175,0.5170693858496438,0.14654227337203718,0.539265850945495,1,0.0022177696228027344
Fine_Tuning,0.8412847852644794,0.2474747474747475,0.7780966871844526,0.225,0.540913963621274,0.14657351725739312,0.014682981090100113,1,0.009975910186767578
BFRT,0.8435341517483843,0.24595959595959596,0.7783041704128916,0.1875,0.5327350179818798,0.058736816634511246,0.0655928809788654,1,0.0359950065612793
First_Order,0.8429469260126696,0.24696969696969698,0.7766788851234525,0.175,0.5174471782280933,0.1580836112925176,0.5842046718576196,1,0.002252817153930664
Fine_Tuning,0.8408392616490842,0.24797979797979797,0.776160177052355,0.225,0.5430564440832699,0.15837759535904636,0.015906562847608455,1,0.009968996047973633
BFRT,0.843433087276357,0.24595959595959596,0.7782004287986721,0.1875,0.5342678003319732,0.060922873808526214,0.0706384872080089,1,0.035636186599731445
First_Order,0.8427717388451297,0.2601010101010101,0.7871913686976969,0.1625,0.5178065996956912,0.1697668640756947,0.6291434927697441,1,0.002264738082885742
Fine_Tuning,0.8403703022503601,0.25606060606060604,0.7810014523825991,0.225,0.5451665052908223,0.170324914113527,0.0171301446051168,1,0.009911775588989258
BFRT,0.84332923863327,0.24545454545454545,0.7773013348087696,0.1875,0.5358368922470433,0.06317733809249154,0.07568409343715239,1,0.03559732437133789
First_Order,0.8425884616451845,0.26616161616161615,0.7922747077944533,0.1625,0.5181796372501556,0.18156876740016956,0.6740823136818688,1,0.002233743667602539
Fine_Tuning,0.8398837191425728,0.25606060606060604,0.7798948751642576,0.25,0.5472668407220416,0.18238297282671795,0.018353726362625142,1,0.009939193725585938
BFRT,0.8432085443491264,0.24494949494949494,0.7758143716716233,0.1875,0.5374513711183346,0.06549570735672429,0.08072969966629588,1,0.035855770111083984
First_Order,0.8423928853461483,0.2636363636363636,0.7904419392765751,0.1625,0.5185894166263226,0.1934678795887734,0.7190211345939933,1,0.002266407012939453
Fine_Tuning,0.8393668851256646,0.25656565656565655,0.779998616778477,0.2625,0.5493245988657584,0.1945211438278277,0.019577308120133485,1,0.009926080703735352
BFRT,0.8430849534021633,0.23787878787878788,0.7692440694377205,0.2,0.539069956428522,0.06787389046233705,0.08577530589543937,1,0.035982608795166016
First_Order,0.8421950779605394,0.26464646464646463,0.791617677571063,0.1625,0.519003086313023,0.20544434826850916,0.7639599555061178,1,0.0022575855255126953
Fine_Tuning,0.8388262778501474,0.27424242424242423,0.7947299259976486,0.25,0.551200376927865,0.20671066544985178,0.020800889877641827,1,0.009952783584594727
