Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8413049962840222,0.2202020202020202,0.7552735320561588,0.8,0.8404332941420569,0.0,,1,54.214560985565186
SISA,0.8019747459748573,0.298989898989899,0.7499481291928902,0.45,0.5367210733799018,0.1681754071796163,,1,103.84860062599182
BFRT,0.843739327344272,0.24696969696969698,0.7804827443115014,0.1,0.5546355211287088,0.04438180569193154,0.0,1,0.0361635684967041
First_Order,0.843739327344272,0.24696969696969698,0.7804827443115014,0.1,0.5546355211287088,0.04438180569193154,0.0,1,0.0028624534606933594
Fine_Tuning,0.843739327344272,0.24696969696969698,0.7804827443115014,0.1,0.5546355211287088,0.04438180569193154,0.0,1,0.010206937789916992
BFRT,0.8437134636137903,0.22727272727272727,0.7636420222698665,0.1,0.5567691403278235,0.04394497245291919,0.005045606229143493,1,0.013348817825317383
First_Order,0.8436596644295805,0.22727272727272727,0.7635037001175738,0.1,0.5564440832699358,0.04429855170286284,0.04493882091212458,1,0.0022535324096679688
Fine_Tuning,0.8436021717659181,0.24797979797979797,0.7813126772252577,0.1,0.5591258039975101,0.043495328365370796,0.0012235817575083428,1,0.010035037994384766
BFRT,0.8436799410693165,0.22727272727272727,0.7632962168891348,0.1,0.5588163081817553,0.043644005591706135,0.010091212458286985,1,0.013381719589233398
First_Order,0.8435635964665588,0.22575757575757577,0.7622933812850128,0.1,0.5581454457431358,0.04640380892532859,0.08987764182424916,1,0.0022706985473632812
Fine_Tuning,0.8434078235019284,0.24191919191919192,0.7753302441385987,0.1,0.5637959056642922,0.044401261928196725,0.0024471635150166856,1,0.010073423385620117
BFRT,0.8436464372734697,0.24242424242424243,0.7760910159762086,0.1,0.5609516564077738,0.043485787790158,0.015136818687430477,1,0.01340937614440918
First_Order,0.843454095112533,0.2202020202020202,0.7568988173455979,0.1,0.5598606404315652,0.05055891284876152,0.13481646273637374,1,0.002203702926635742
Fine_Tuning,0.8432007824176878,0.23434343434343435,0.769140327823501,0.15,0.5684487170620375,0.04714970595410707,0.003670745272525028,1,0.012629985809326172
BFRT,0.8435996594499453,0.24292929292929294,0.7772321737326233,0.1,0.5631440625216128,0.043475968910898465,0.02018242491657397,1,0.013357877731323242
First_Order,0.8433410033965012,0.25757575757575757,0.7887820734490628,0.1,0.5616882218687322,0.05642809401119937,0.17975528364849833,1,0.0026221275329589844
Fine_Tuning,0.8429525224777286,0.2398989898989899,0.7720796735597206,0.15,0.5730859672176499,0.05158418690341784,0.004894327030033371,1,0.01000523567199707
BFRT,0.8435458602657355,0.2409090909090909,0.774776955529428,0.1,0.565346842796874,0.043618746251668755,0.025228031145717464,1,0.013389825820922852
First_Order,0.8432223902099172,0.26161616161616164,0.7922055467183069,0.1,0.563578048274431,0.06363632160059508,0.22469410456062291,1,0.002249002456665039
Fine_Tuning,0.8426716305530619,0.22828282828282828,0.7616363510616225,0.2,0.5777474237499135,0.057434367035789656,0.006117908787541714,1,0.010064363479614258
BFRT,0.8434914236282192,0.23585858585858585,0.7702469050418425,0.1,0.5674579846462411,0.043916693009013325,0.030273637374860954,1,0.013350248336791992
First_Order,0.8430893124578624,0.25707070707070706,0.7885745902206238,0.1,0.5653701846600733,0.07186327277604586,0.2696329254727475,1,0.002236604690551758
Fine_Tuning,0.842358097269375,0.22828282828282828,0.7629849920464763,0.2,0.5823760287710077,0.06441645362676367,0.007341490545050056,1,0.009974002838134766
