Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8553107734858422,0.28383838383838383,0.8298637526799917,0.98,0.9163033404799779,0.0,,1,50.78576421737671
BFRT,0.8576857088968233,0.24494949494949494,0.8025797081402587,0.16,0.5846894667681029,0.11375429876723893,0.0,1,0.07427239418029785
First_Order,0.8576857088968233,0.24494949494949494,0.8025797081402587,0.16,0.5846894667681029,0.11375429876723893,0.0,1,0.004674434661865234
Fine_Tuning,0.8576857088968233,0.24494949494949494,0.8025797081402587,0.16,0.5846894667681029,0.11375429876723893,0.0,1,0.027565956115722656
BFRT,0.8576935458227685,0.24494949494949494,0.8026142886783318,0.16,0.584229199806349,0.11368919850486472,8.342602892102337e-05,1,0.02741074562072754
First_Order,0.857792097978823,0.2409090909090909,0.8012656476934781,0.16,0.5837519883809391,0.11305721270087318,0.00289210233592881,1,0.0041294097900390625
Fine_Tuning,0.8578829069520657,0.23484848484848486,0.7986029462618438,0.16,0.5807445189847154,0.11382001695914046,4.449388209121246e-05,1,0.027527570724487305
BFRT,0.8577046356354395,0.24494949494949494,0.802648869216405,0.16,0.5837703160661181,0.1136266683455412,0.00016685205784204674,1,0.02750253677368164
First_Order,0.857849515647979,0.23383838383838385,0.7981879798049658,0.16,0.5827494985821979,0.11276961936418847,0.00578420467185762,1,0.004011869430541992
Fine_Tuning,0.8579860806445927,0.23333333333333334,0.7987066878760634,0.18,0.5769441178504737,0.11502487587959823,8.898776418242492e-05,1,0.027342557907104492
BFRT,0.8577113288951584,0.24444444444444444,0.8023722249118196,0.16,0.5833390967563455,0.11356625112235424,0.0002502780867630701,1,0.027638912200927734
First_Order,0.8578864316938785,0.23484848484848486,0.7991908154090878,0.18,0.5816277059271042,0.11295902888778452,0.00867630700778643,1,0.00400543212890625
Fine_Tuning,0.8579493052133931,0.2404040404040404,0.803236738363649,0.2,0.5734383429006156,0.11754694817500838,0.00013348164627363738,1,0.027320146560668945
BFRT,0.8577240404640362,0.24444444444444444,0.8027526108306245,0.16,0.5828871291237291,0.11350857165972471,0.0003337041156840935,1,0.027365446090698242
First_Order,0.8578681892801353,0.23333333333333334,0.798430043571478,0.2,0.5805093713258178,0.11368785711849858,0.01156840934371524,1,0.003975629806518555
Fine_Tuning,0.8577665154777412,0.25202020202020203,0.8149941213085276,0.2,0.5697154021716578,0.12151067828803405,0.00017797552836484984,1,0.02738666534423828
BFRT,0.8577334616489342,0.24444444444444444,0.8028217719067708,0.16,0.5824420775987273,0.11345324923995528,0.0004171301446051169,1,0.027596712112426758
First_Order,0.8577834548619313,0.24141414141414141,0.8045853793485027,0.2,0.5792599764852342,0.11501762170188456,0.01446051167964405,1,0.00391077995300293
Fine_Tuning,0.8574308213173384,0.24444444444444444,0.807663047237015,0.2,0.5661719344352998,0.1269232343472325,0.0002224694104560623,1,0.0273892879486084
BFRT,0.8577434359183189,0.24393939393939393,0.8028217719067708,0.16,0.5820139705373816,0.1134013832864413,0.0005005561735261402,1,0.027373075485229492
First_Order,0.8576039273873188,0.2297979797979798,0.7937616709315997,0.2,0.5782135694031398,0.11697405248057954,0.01735261401557286,1,0.0039784908294677734
Fine_Tuning,0.8569418758825916,0.24595959595959596,0.8092537519883809,0.2,0.5626388408603638,0.1337077478000715,0.00026696329254727476,1,0.027246713638305664
BFRT,0.8577537945345503,0.24141414141414141,0.800435714779722,0.16,0.5815979666643614,0.11335127757288731,0.0005839822024471636,1,0.027600765228271484
First_Order,0.857336825077563,0.25656565656565655,0.817276436821357,0.2,0.5771004218825645,0.11954643377325648,0.02024471635150167,1,0.00402379035949707
Fine_Tuning,0.8563092597217253,0.23585858585858585,0.7976692717338681,0.22,0.559044885538419,0.14177145753683593,0.0003114571746384872,1,0.02729201316833496
BFRT,0.857764246893915,0.24141414141414141,0.8007815201604537,0.16,0.5811045023860572,0.11330419736870073,0.000667408231368187,1,0.027356386184692383
First_Order,0.8569177745230163,0.255050505050505,0.8155128293796251,0.18,0.5758136800608618,0.1226710712832183,0.02313681868743048,1,0.003978729248046875
Fine_Tuning,0.8555513183659297,0.24343434343434345,0.8016806141503562,0.22,0.555726882910298,0.15095871713911477,0.0003559510567296997,1,0.02733325958251953
BFRT,0.8577703589462071,0.2409090909090909,0.800643198008161,0.16,0.5806300574036931,0.11325835510720933,0.0007508342602892104,1,0.027765274047851562
First_Order,0.8563255897755491,0.25757575757575757,0.8166539871360399,0.18,0.574594024483021,0.12623241485080755,0.02602892102335929,1,0.004027366638183594
Fine_Tuning,0.854649153199528,0.22727272727272727,0.7877100767687946,0.22,0.5527975655301196,0.16115544858602013,0.00040044493882091214,1,0.027390480041503906
BFRT,0.8577743149064331,0.24141414141414141,0.8015077114599903,0.16,0.5801410885953386,0.11321611992225729,0.0008342602892102337,1,0.027413129806518555
First_Order,0.855581409911724,0.23636363636363636,0.7963206307490145,0.22,0.5732263642022271,0.13004160976558218,0.0289210233592881,1,0.003988504409790039
Fine_Tuning,0.8536122604019256,0.2580808080808081,0.8122968393388201,0.24,0.5499623072135003,0.17228345300101502,0.0004449388209121246,1,0.027463197708129883
BFRT,0.8577824611847182,0.23787878787878788,0.7987412684141365,0.18,0.5796680268344976,0.11317478906166532,0.000917686318131257,1,0.027710914611816406
First_Order,0.8545602753348317,0.2696969696969697,0.8220485510754547,0.18,0.571693754754824,0.13385608260104392,0.03181312569521691,1,0.003968954086303711
Fine_Tuning,0.8524654256575707,0.23484848484848486,0.7891624593678678,0.24,0.5473162044401411,0.18416027156375248,0.0004894327030033371,1,0.027320384979248047
BFRT,0.8577894075508969,0.23737373737373738,0.7991562348710146,0.18,0.5792274707794454,0.11313733254556228,0.0010011123470522803,1,0.027359962463378906
First_Order,0.8531755861383155,0.2904040404040404,0.8374714710560897,0.18,0.5695103395808839,0.13737430354632815,0.03470522803114572,1,0.003977060317993164
