Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8482965698158509,0.3247422680412371,0.8696978944156241,0.8,0.8954302715898688,0.0,,1,6.8450939655303955
SISA,0.7752314822555351,0.38144329896907214,0.8254501068050045,0.3,0.5487641135184621,0.12815275075875607,,1,6.341511964797974
BFRT,0.8476614356748514,0.2706185567010309,0.8309429356118401,0.05,0.551335062557217,0.03188307541887444,0.0,1,0.008998394012451172
First_Order,0.8476614356748514,0.2706185567010309,0.8309429356118401,0.05,0.551335062557217,0.03188307541887444,0.0,1,0.002285003662109375
Fine_Tuning,0.8476614356748514,0.2706185567010309,0.8309429356118401,0.05,0.551335062557217,0.03188307541887444,0.0,1,0.009527444839477539
BFRT,0.8476417901963211,0.2706185567010309,0.8306377784559048,0.05,0.5503890753738175,0.0318582863249239,0.004631991101223581,1,0.008544921875
First_Order,0.8475845257163493,0.2706185567010309,0.8286542569423253,0.05,0.5497329874885566,0.032447282527221184,0.04449388209121246,1,0.0019876956939697266
Fine_Tuning,0.8476409542185113,0.2706185567010309,0.831400671345743,0.05,0.5504195910894111,0.03188740784210822,0.00020302558398220245,1,0.00937962532043457
BFRT,0.8476016632614504,0.2706185567010309,0.8303326212999694,0.05,0.5493210253280439,0.03185088643722852,0.009263982202447162,1,0.00856471061706543
First_Order,0.8474499332889708,0.2706185567010309,0.8268233140067135,0.05,0.5481766859932866,0.033826452312795484,0.08898776418242492,1,0.002000570297241211
Fine_Tuning,0.8476196367843614,0.2706185567010309,0.8304851998779371,0.05,0.5495270064083002,0.03191716582142817,0.0004060511679644049,1,0.009341001510620117
BFRT,0.8475757479493464,0.2706185567010309,0.8300274641440342,0.05,0.5484131827891364,0.03186110136343729,0.013895973303670744,1,0.008504152297973633
First_Order,0.8472720790099348,0.3118556701030928,0.8611534940494354,0.05,0.5462541959108941,0.035966776232532485,0.13348164627363737,1,0.0019664764404296875
Fine_Tuning,0.8475941394611621,0.26804123711340205,0.829264571254196,0.05,0.5487717424473604,0.03197264607394071,0.0006090767519466074,1,0.009328126907348633
BFRT,0.8475515045928621,0.2706185567010309,0.8300274641440342,0.05,0.5474748245346354,0.03188905506195701,0.018527964404894324,1,0.008506536483764648
First_Order,0.8470739522690109,0.31958762886597936,0.8680195300579798,0.05,0.5444156240463838,0.03877889280389765,0.17797552836484984,1,0.002159595489501953
Fine_Tuning,0.8475728220270121,0.26804123711340205,0.8285016783643576,0.05,0.5479096734818432,0.03205408705198773,0.0008121023359288098,1,0.009317159652709961
BFRT,0.8474971660352246,0.26804123711340205,0.827433628318584,0.05,0.5463686298443698,0.03193496916988481,0.023159955506117904,1,0.008499383926391602
First_Order,0.8468862752507098,0.31443298969072164,0.8643576441867562,0.05,0.5426533414708574,0.04216168849402714,0.2224694104560623,1,0.0019905567169189453
Fine_Tuning,0.847530605147617,0.2706185567010309,0.8298748855660665,0.05,0.5469942020140371,0.032161683198247866,0.0010151279199110122,1,0.009309053421020508
BFRT,0.8474486793222561,0.26804123711340205,0.827433628318584,0.05,0.5453387244430883,0.031998922523026795,0.027791946607341488,1,0.008501052856445312
First_Order,0.8466306750353619,0.3170103092783505,0.8669514800122062,0.05,0.5405477570949039,0.04601925528713413,0.26696329254727474,1,0.001989126205444336
Fine_Tuning,0.8474574570892589,0.2654639175257732,0.8251449496490693,0.05,0.5460100701861459,0.03229552932824072,0.0012181535038932147,1,0.009368896484375
BFRT,0.847405626465051,0.26804123711340205,0.8272810497406164,0.05,0.5441638693927373,0.032081040206248426,0.03242393770856507,1,0.008626461029052734
First_Order,0.84633891877974,0.3015463917525773,0.8523039365273115,0.05,0.5386862984436984,0.05026918510194958,0.3114571746384872,1,0.0019805431365966797
Fine_Tuning,0.8474150312154114,0.2654639175257732,0.8242294781812634,0.05,0.5451480012206287,0.03245569137762636,0.0014211790878754173,1,0.009340286254882812
BFRT,0.8473477350017222,0.26804123711340205,0.8275862068965517,0.05,0.5433552029295087,0.03218135278371232,0.03705592880978865,1,0.00848078727722168
First_Order,0.8460571942578357,0.30412371134020616,0.8548977723527617,0.05,0.5370460787305462,0.054844306560887617,0.3559510567296997,1,0.0020101070404052734
Fine_Tuning,0.8473638275745607,0.26804123711340205,0.825297528227037,0.05,0.5443851083307903,0.03264213185770343,0.0016242046718576196,1,0.009366512298583984
BFRT,0.8473002932610156,0.26804123711340205,0.8271284711626488,0.05,0.5423481843149222,0.032299881825124124,0.04168791991101223,1,0.008543252944946289
First_Order,0.8457386867123,0.30927835051546393,0.8576441867561795,0.05,0.535207506866036,0.059691454294197685,0.40044493882091214,1,0.0019741058349609375
Fine_Tuning,0.8473071900779465,0.2757731958762887,0.8321635642355814,0.05,0.5434467500762893,0.032854779131122724,0.001827230255839822,1,0.009327411651611328
BFRT,0.8472597483372402,0.2654639175257732,0.824839792493134,0.05,0.5413945682026243,0.03243666451852004,0.04631991101223581,1,0.00859975814819336
First_Order,0.8453871580432768,0.23195876288659795,0.7889838266707354,0.1,0.5336283185840708,0.06476890896689018,0.4449388209121246,1,0.0020134449005126953
Fine_Tuning,0.8472480446479029,0.2757731958762887,0.8324687213915166,0.05,0.5426609703997558,0.033093554316828346,0.0020302558398220243,1,0.009369373321533203
BFRT,0.8471732246339253,0.2654639175257732,0.8249923710711016,0.05,0.5401281660054928,0.03259160759989673,0.05095190211345939,1,0.008487462997436523
First_Order,0.8450556928416892,0.23195876288659795,0.7917302410741532,0.1,0.5320872749465975,0.0700440305254324,0.4894327030033371,1,0.0019936561584472656
Fine_Tuning,0.8471769865340695,0.2757731958762887,0.8324687213915166,0.05,0.5417531278608483,0.03335817578292255,0.002233281423804227,1,0.009336471557617188
BFRT,0.8471255738987664,0.2654639175257732,0.8249923710711016,0.05,0.5391440341776016,0.03276469819623684,0.055583893214682975,1,0.008439302444458008
First_Order,0.8446682171268447,0.23195876288659795,0.7898992981385413,0.1,0.5304775709490387,0.07549107967379629,0.5339265850945495,1,0.0019941329956054688
Fine_Tuning,0.8471107352926424,0.2757731958762887,0.8320109856576137,0.05,0.5409444613976196,0.03364846923822449,0.0024363070077864295,1,0.009307622909545898
BFRT,0.8470639205352934,0.2654639175257732,0.8245346353371986,0.05,0.5379691791272505,0.03295583255625277,0.060215884315906555,1,0.008666753768920898
First_Order,0.8442585880000402,0.2345360824742268,0.7898992981385413,0.1,0.5287534330180043,0.08108960191436816,0.578420467185762,1,0.0019800662994384766
Fine_Tuning,0.8470591136628869,0.27835051546391754,0.8346048214830638,0.05,0.5400366188587122,0.03396408795746986,0.002639332591768632,1,0.009327173233032227
BFRT,0.8470064470608692,0.26804123711340205,0.8262129996948429,0.05,0.5371147390906317,0.03316491014125358,0.06484787541713014,1,0.008452653884887695
First_Order,0.8439124931867809,0.28865979381443296,0.8350625572169668,0.1,0.5269377479401892,0.08682316276280527,0.6229143492769744,1,0.002012014389038086
Fine_Tuning,0.846998505271676,0.27835051546391754,0.8356728715288374,0.05,0.5390524870308209,0.03430472460135172,0.0028423581757508346,1,0.009367704391479492
BFRT,0.846964648170379,0.26804123711340205,0.8263655782728105,0.05,0.5360695758315532,0.03339178377770367,0.06947986651835371,1,0.00848698616027832
First_Order,0.8434857265148754,0.30412371134020616,0.8495575221238938,0.05,0.5254043332316143,0.09267829509740476,0.6674082313681869,1,0.0019712448120117188
Fine_Tuning,0.8469228492798887,0.27835051546391754,0.835825450106805,0.05,0.5380530973451327,0.03466997117242914,0.003045383759733037,1,0.009324073791503906
BFRT,0.846883976311733,0.26804123711340205,0.8259078425389076,0.05,0.5350244125724749,0.0336362506528018,0.0741118576195773,1,0.008596420288085938
First_Order,0.8430251027416727,0.30412371134020616,0.8474214220323466,0.05,0.5235733902960025,0.09864388378641663,0.7119021134593994,1,0.002006053924560547
Fine_Tuning,0.8468379975321936,0.2809278350515464,0.8367409215746109,0.05,0.5371986573085139,0.03505939984202184,0.0032484093437152393,1,0.009378194808959961
