Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8433735228894483,0.2641414141414141,0.7933121239366484,0.8333333333333334,0.8659485441593471,0.0,,1,53.373024463653564
SISA,0.8012540862631813,0.31414141414141417,0.7620858980565738,0.3333333333333333,0.622138460474445,0.16306036532375703,,1,101.95286393165588
BFRT,0.8429292273090997,0.27525252525252525,0.8015768725361366,0.0,0.5371856052746847,0.03235549743266512,0.0,1,0.008426427841186523
First_Order,0.8429292273090997,0.27525252525252525,0.8015768725361366,0.0,0.5371856052746847,0.03235549743266512,0.0,1,0.002740144729614258
Fine_Tuning,0.8429292273090997,0.27525252525252525,0.8015768725361366,0.0,0.5371856052746847,0.03235549743266512,0.0,1,0.010093212127685547
BFRT,0.8429295460357529,0.2606060606060606,0.7890932982917214,0.0,0.540793508080319,0.032569923355594346,0.005045606229143493,1,0.008048534393310547
First_Order,0.8428124983594951,0.2813131313131313,0.807075178089771,0.0,0.5456636005256242,0.03524567671960735,0.04493882091212458,1,0.002250194549560547
Fine_Tuning,0.8429093725134633,0.28939393939393937,0.8142679300089909,0.0,0.544505152500173,0.03329378144825437,0.0012235817575083428,1,0.009980201721191406
BFRT,0.8429306803276659,0.2914141414141414,0.815478248841552,0.0,0.5442803790026972,0.0329272032930498,0.010091212458286985,1,0.00805044174194336
First_Order,0.8426336458354425,0.2772727272727273,0.8034096410540148,0.0,0.5549023676141734,0.04102700366854051,0.08987764182424916,1,0.002228975296020508
Fine_Tuning,0.8428444272707024,0.2868686868686869,0.8118127118057957,0.0,0.5522194942019965,0.035517340712778595,0.0024471635150166856,1,0.00993800163269043
BFRT,0.8429156251804555,0.2898989898989899,0.8144062521612836,0.0,0.5481130553058073,0.03342748084176835,0.015136818687430477,1,0.008009195327758789
First_Order,0.8423546475220691,0.2782828282828283,0.8041358323535515,0.0,0.5641468981257348,0.04893306223823491,0.13481646273637374,1,0.0022153854370117188
Fine_Tuning,0.8427222049734857,0.2883838383838384,0.8130230306383567,0.0,0.5601528459782834,0.038920597936560046,0.003670745272525028,1,0.009919881820678711
BFRT,0.8429037104282112,0.2878787878787879,0.812469742029186,0.0,0.5521589782603683,0.03406909181264073,0.02018242491657397,1,0.008001327514648438
First_Order,0.8420004859644032,0.2828282828282828,0.8077667888512345,0.0,0.5734605897134426,0.05830806376554999,0.17975528364849833,1,0.002489805221557617
Fine_Tuning,0.8425378028559407,0.2878787878787879,0.8119510339580884,0.0,0.5675069737418447,0.043330162987571086,0.004894327030033371,1,0.009956121444702148
BFRT,0.8428796653145157,0.2863636363636364,0.8114323258869908,0.0,0.5559599557369113,0.03484885060983704,0.025228031145717464,1,0.008012056350708008
First_Order,0.8415518313283552,0.2828282828282828,0.8061069230237222,0.0,0.5831316135279065,0.0687157469819978,0.22469410456062291,1,0.002257108688354492
Fine_Tuning,0.8422757439267574,0.2863636363636364,0.8095649768310395,0.16666666666666666,0.5751204555409548,0.04856519815179314,0.006117908787541714,1,0.00994563102722168
BFRT,0.8428427961401826,0.2873737373737374,0.8121239366484543,0.0,0.5598877285197225,0.03576220249253616,0.030273637374860954,1,0.00802302360534668
First_Order,0.8410244512089489,0.2611111111111111,0.7855660834082578,0.0,0.5927795836503216,0.0798812862565373,0.2696329254727475,1,0.002214193344116211
