Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8404373334314215,0.23969072164948454,0.789594140982606,0.96,0.8844308819041806,0.0,,1,6.126185655593872
SISA,0.7817659028058759,0.31958762886597936,0.7885260909368325,0.48,0.6549084528532194,0.10093243104442208,,1,6.4825451374053955
BFRT,0.8423876696616965,0.25773195876288657,0.8141592920353983,0.14,0.5612633506255722,0.03982574136677869,0.0,1,0.015854358673095703
First_Order,0.8423876696616965,0.25773195876288657,0.8141592920353983,0.14,0.5612633506255722,0.03982574136677869,0.0,1,0.002342700958251953
Fine_Tuning,0.8423876696616965,0.25773195876288657,0.8141592920353983,0.14,0.5612633506255722,0.03982574136677869,0.0,1,0.010807514190673828
BFRT,0.8423291512150102,0.25773195876288657,0.8146170277693012,0.14,0.5601525785779676,0.039784714610179385,0.004631991101223581,1,0.015348434448242188
First_Order,0.8422560031566523,0.2603092783505155,0.8156850778150747,0.14,0.5612206286237412,0.04039235453796821,0.04449388209121246,1,0.0021431446075439453
Fine_Tuning,0.8422867253411627,0.25773195876288657,0.8146170277693012,0.14,0.5603051571559353,0.039796900260570915,0.00020302558398220245,1,0.010457038879394531
BFRT,0.8423086697586699,0.25773195876288657,0.8146170277693012,0.14,0.5590784253890753,0.039755467751341714,0.009263982202447162,1,0.015375375747680664
First_Order,0.8421005112840285,0.2654639175257732,0.8191943851083308,0.14,0.5612648764113518,0.04142714273139855,0.08898776418242492,1,0.0019812583923339844
Fine_Tuning,0.8421790931981502,0.25773195876288657,0.8143118706133659,0.14,0.5592767775404335,0.03979128274683174,0.0004060511679644049,1,0.010384559631347656
BFRT,0.8422710507572286,0.2551546391752577,0.8109551418980775,0.14,0.5578577967653342,0.03973817049991237,0.013895973303670744,1,0.015310049057006836
First_Order,0.8419320617553527,0.2654639175257732,0.8198046994202014,0.14,0.5612206286237411,0.042918570838146264,0.13348164627363737,1,0.0020978450775146484
Fine_Tuning,0.8420783578720688,0.25773195876288657,0.8141592920353983,0.14,0.5582911199267623,0.03980929734585378,0.0006090767519466074,1,0.010430097579956055
BFRT,0.8422263259444042,0.2551546391752577,0.8114128776319804,0.14,0.5566920964296613,0.039732977953950546,0.018527964404894324,1,0.015399694442749023
First_Order,0.8417431307703369,0.2706185567010309,0.8240768996032957,0.14,0.5612389380530973,0.04484242584400111,0.17797552836484984,1,0.0021114349365234375
Fine_Tuning,0.8419939241132783,0.26288659793814434,0.8176685993286542,0.14,0.5572810497406164,0.03985125759675762,0.0008121023359288098,1,0.010339975357055664
BFRT,0.8421912148763924,0.2603092783505155,0.8156850778150747,0.14,0.5554928288068355,0.039740019533357734,0.023159955506117904,1,0.01566481590270996
First_Order,0.8415508558740816,0.2706185567010309,0.8222459566676839,0.14,0.5612877631980471,0.047166001511141885,0.2224694104560623,1,0.0021276473999023438
Fine_Tuning,0.8419211940438254,0.2551546391752577,0.8104974061641745,0.14,0.5563075984131829,0.03991752556499285,0.0010151279199110122,1,0.010712623596191406
BFRT,0.8421364583298501,0.2603092783505155,0.8155324992371071,0.14,0.5543393347574,0.0397594577062151,0.027791946607341488,1,0.015591144561767578
First_Order,0.8412820890082293,0.2654639175257732,0.8188892279523955,0.14,0.561599023497101,0.049852390363630046,0.26696329254727474,1,0.002172708511352539
Fine_Tuning,0.841806247094977,0.25257731958762886,0.8095819346963686,0.18,0.5553127860848337,0.04000831839727565,0.0012181535038932147,1,0.01049494743347168
BFRT,0.8420875536279766,0.2603092783505155,0.8156850778150747,0.14,0.5531217577052182,0.03979137138393477,0.03242393770856507,1,0.015798091888427734
First_Order,0.8410191739870457,0.2809278350515464,0.8310955141898078,0.14,0.5615929203539823,0.05286398757247349,0.3114571746384872,1,0.002165079116821289
Fine_Tuning,0.8417038398132759,0.25257731958762886,0.8104974061641745,0.18,0.5543515410436375,0.040123894470724446,0.0014211790878754173,1,0.010400772094726562
BFRT,0.8420591303824432,0.2603092783505155,0.8156850778150747,0.14,0.5519652120842233,0.039835918199387206,0.03705592880978865,1,0.015559673309326172
First_Order,0.8407554229880522,0.2809278350515464,0.8295697284101312,0.14,0.5615685077815075,0.05616498715503847,0.3559510567296997,1,0.002163410186767578
Fine_Tuning,0.8416185700766758,0.2654639175257732,0.8201098565761367,0.14,0.5533719865730852,0.04026440952332373,0.0016242046718576196,1,0.01039576530456543
BFRT,0.8420027018802813,0.2551546391752577,0.8120231919438511,0.14,0.5508086664632286,0.03989317581827084,0.04168791991101223,1,0.015558719635009766
First_Order,0.8404527990209028,0.28865979381443296,0.8356728715288374,0.14,0.5614952700640831,0.059722630011754874,0.40044493882091214,1,0.0021409988403320312
Fine_Tuning,0.8415057130723521,0.2551546391752577,0.8112602990540129,0.18,0.5524412572474824,0.0404299960940101,0.001827230255839822,1,0.010447025299072266
BFRT,0.841952543211693,0.2551546391752577,0.8135489777235276,0.14,0.5497406164174551,0.03996319467262597,0.04631991101223581,1,0.015789508819580078
First_Order,0.8401982437778172,0.28865979381443296,0.8368935001525786,0.14,0.5615257857796766,0.06350788247697413,0.4449388209121246,1,0.002266407012939453
Fine_Tuning,0.8414271311582304,0.2551546391752577,0.8115654562099481,0.18,0.5513579493439121,0.04062070315624739,0.0020302558398220243,1,0.010632038116455078
BFRT,0.8418894268870526,0.2551546391752577,0.8143118706133659,0.14,0.5486969789441563,0.04004611752334064,0.05095190211345939,1,0.01555180549621582
First_Order,0.8398065881739236,0.2809278350515464,0.829264571254196,0.16,0.561608178211779,0.06749537214769251,0.4894327030033371,1,0.0021347999572753906
Fine_Tuning,0.8413305757211981,0.2551546391752577,0.8112602990540129,0.18,0.5504821483063779,0.04083659416217174,0.002233281423804227,1,0.010368585586547852
BFRT,0.8418275645291272,0.2551546391752577,0.8149221849252365,0.14,0.5476258773268233,0.04014195226438809,0.055583893214682975,1,0.01556253433227539
First_Order,0.8394241283259378,0.2809278350515464,0.8289594140982606,0.16,0.5617332926457126,0.07166324695351463,0.5339265850945495,1,0.0021653175354003906
Fine_Tuning,0.8412285864284019,0.2551546391752577,0.8112602990540129,0.18,0.5494934391211473,0.041077609348448736,0.0024363070077864295,1,0.010372161865234375
BFRT,0.8417498185928153,0.2551546391752577,0.8141592920353983,0.14,0.5464510222764724,0.04025077148757024,0.060215884315906555,1,0.015708208084106445
