Model,Test_AUC,FPR,Test_Accuracy,Mod_Sample_Accuracy,MIA AUC.,JS Div.,Parameter,Run,Run_Time
Retrainer,0.8442845655305748,0.21818181818181817,0.7555847568988173,0.85,0.8784217442423404,0.0,,1,50.08639121055603
SISA,0.8284213900081819,0.27070707070707073,0.7604260322290615,0.45,0.6647313092191715,0.1336497620453386,,1,101.47635698318481
BFRT,0.8439887778220245,0.24242424242424243,0.7749498582197939,0.25,0.5202866726606266,0.04082947021092482,0.0,1,0.01408839225769043
First_Order,0.8439887778220245,0.24242424242424243,0.7749498582197939,0.25,0.5202866726606266,0.04082947021092482,0.0,1,0.003104686737060547
Fine_Tuning,0.8439887778220245,0.24242424242424243,0.7749498582197939,0.25,0.5202866726606266,0.04082947021092482,0.0,1,0.010741949081420898
BFRT,0.8439629703374227,0.24191919191919192,0.7741890863821841,0.25,0.5216335846185767,0.041248549546433616,0.004805339265850945,1,0.013622760772705078
First_Order,0.8439223701863838,0.23737373737373738,0.7694861332042326,0.25,0.5212998824261705,0.04354930586617624,0.04449388209121246,1,0.002416372299194336
Fine_Tuning,0.8438343735071405,0.24393939393939393,0.7740507642298914,0.25,0.5242167508126426,0.04329810745684559,0.0012235817575083428,1,0.01059865951538086
BFRT,0.8439418031379201,0.24444444444444444,0.77577979113355,0.25,0.5230643543813541,0.04178949091094523,0.00961067853170189,1,0.01360774040222168
First_Order,0.8438541345596435,0.23939393939393938,0.771353482260184,0.25,0.5223442146759804,0.0483446473200769,0.08898776418242492,1,0.002292633056640625
Fine_Tuning,0.843674297732691,0.251010101010101,0.7799294557023307,0.25,0.5282626737672038,0.04777934839041984,0.0024471635150166856,1,0.010530233383178711
BFRT,0.8439223983093238,0.23787878787878788,0.7699356801991839,0.25,0.524604917352514,0.042450122330341504,0.014416017797552836,1,0.013575077056884766
First_Order,0.8437800493613843,0.2398989898989899,0.772771284321184,0.25,0.523506120755239,0.05479387116124433,0.13348164627363737,1,0.00225830078125
Fine_Tuning,0.8434923891824925,0.2606060606060606,0.7883325264541117,0.25,0.5322524033473961,0.05391666058146518,0.003670745272525028,1,0.010582685470581055
BFRT,0.8438905725155633,0.24242424242424243,0.7739816031537451,0.25,0.526154989971644,0.043227392438662395,0.01922135706340378,1,0.013602733612060547
First_Order,0.8436964773580335,0.2398989898989899,0.7720105124835742,0.25,0.5246144270004841,0.06248861057195546,0.17797552836484984,1,0.0023424625396728516
Fine_Tuning,0.8432846262761253,0.2636363636363636,0.790026972819697,0.25,0.5361487654747907,0.06133605316798869,0.004894327030033371,1,0.010536909103393555
BFRT,0.8438612027918955,0.24343434343434345,0.7748461166055743,0.25,0.5277508818037209,0.0441174891917653,0.024026696329254724,1,0.013605356216430664
First_Order,0.8436042247405378,0.24191919191919192,0.772978767549623,0.25,0.5257711459990317,0.07111061257074433,0.2224694104560623,1,0.0022699832916259766
Fine_Tuning,0.8430618644684277,0.26262626262626265,0.7897503285151117,0.25,0.5403165848260599,0.06973059093008233,0.006117908787541714,1,0.010563135147094727
BFRT,0.8438348140998672,0.2398989898989899,0.7719413514074279,0.25,0.5291980773220831,0.045116098803804676,0.028832035595105672,1,0.013578414916992188
First_Order,0.8435039383365169,0.24242424242424243,0.7732554118542084,0.25,0.5268880973787953,0.08043273183847592,0.26696329254727474,1,0.002308368682861328
Fine_Tuning,0.842815994978368,0.2641414141414141,0.7904419392765751,0.25,0.5442691403278235,0.07887270786555751,0.007341490545050056,1,0.010500192642211914
BFRT,0.843803485144713,0.23939393939393938,0.7715263849505498,0.25,0.5306893630264887,0.04621848080902902,0.033637374860956616,1,0.013568639755249023
First_Order,0.8433976429976504,0.23636363636363636,0.7674458814579155,0.25,0.5280923646171934,0.09029642782462273,0.3114571746384872,1,0.0022869110107421875
Fine_Tuning,0.842538627795514,0.2787878787878788,0.8030984162113562,0.25,0.5482294764506536,0.0885986123546095,0.0085650723025584,1,0.010474920272827148
BFRT,0.8437707875398126,0.23939393939393938,0.771560965488623,0.25,0.5320699910090602,0.04741958877965032,0.03844271412680756,1,0.013622045516967773
First_Order,0.843284504410052,0.25303030303030305,0.7821080296009406,0.2,0.5292101805104087,0.1005897591084142,0.3559510567296997,1,0.0023190975189208984
Fine_Tuning,0.8422500395596022,0.2782828282828283,0.8022339027595269,0.25,0.552239089840238,0.09878928826050708,0.009788654060066742,1,0.010509252548217773
BFRT,0.8437327653249399,0.2388888888888889,0.7710422574175254,0.25,0.5335033543121931,0.048714283798519734,0.043248053392658505,1,0.013597488403320312
First_Order,0.8431669223979343,0.23232323232323232,0.7639532471125251,0.25,0.5302458676257003,0.11123138565240825,0.40044493882091214,1,0.002341747283935547
Fine_Tuning,0.8419282850031236,0.27121212121212124,0.7958365032159901,0.25,0.5561190262120478,0.10935568494666756,0.011012235817575084,1,0.010501861572265625
BFRT,0.8437025706616991,0.23787878787878788,0.7694169721280864,0.25,0.534967840099592,0.050097390494939165,0.04805339265850945,1,0.01356816291809082
First_Order,0.8430448125924775,0.24494949494949494,0.7746040528390622,0.2,0.5312936579293174,0.12216007981409234,0.4449388209121246,1,0.0025146007537841797
Fine_Tuning,0.8415938188777672,0.2691919191919192,0.7933467044747217,0.25,0.5600715817138114,0.1202285545487183,0.012235817575083428,1,0.010436058044433594
BFRT,0.8436641359770396,0.23636363636363636,0.7683795559858911,0.25,0.5364764160730341,0.051563804337545434,0.05285873192436039,1,0.013564586639404297
First_Order,0.8429124941598027,0.23434343434343435,0.7647831800262812,0.25,0.5323276160177052,0.1333278020769642,0.4894327030033371,1,0.002323150634765625
Fine_Tuning,0.8412340983522957,0.2636363636363636,0.7881596237637457,0.25,0.5639549761394287,0.13135175450363593,0.01345939933259177,1,0.010561704635620117
BFRT,0.843618117472895,0.23636363636363636,0.768344975447818,0.25,0.5380472370150079,0.0531085791987652,0.057664071190211344,1,0.013578414916992188
First_Order,0.8427743167812958,0.23636363636363636,0.7667888512345252,0.25,0.5334272771284321,0.14469553698045376,0.5339265850945495,1,0.0023124217987060547
Fine_Tuning,0.8408593601768671,0.25656565656565655,0.7806556470018674,0.25,0.5677864997579363,0.1426780975887522,0.014682981090100113,1,0.010483026504516602
BFRT,0.843578782854156,0.2388888888888889,0.7701431634276229,0.25,0.5395117228024069,0.054726936295959566,0.06246941045606229,1,0.013788938522338867
First_Order,0.8426205030481517,0.25606060606060604,0.783180026281209,0.2,0.5346012863960162,0.15623036931169723,0.578420467185762,1,0.0022983551025390625
Fine_Tuning,0.8404545117070175,0.24494949494949494,0.7699356801991839,0.25,0.5714675980358255,0.15416649780084798,0.015906562847608455,1,0.01048731803894043
BFRT,0.8435346579613043,0.2398989898989899,0.7705927104225742,0.25,0.5409485441593471,0.056404659031676976,0.06727474972191323,1,0.013584136962890625
First_Order,0.8424619740354019,0.2580808080808081,0.7848744726467943,0.2,0.5356629089148628,0.16790378487603275,0.6229143492769744,1,0.0023207664489746094
Fine_Tuning,0.8400222339963599,0.24696969696969698,0.7716301265647694,0.25,0.5751054706411232,0.1657802895173475,0.0171301446051168,1,0.010494709014892578
BFRT,0.8434268814809316,0.24191919191919192,0.7718376097932084,0.25,0.5426654678746801,0.057997742442844544,0.07208008898776418,1,0.013582229614257812
First_Order,0.8423029763069856,0.25707070707070706,0.7841482813472578,0.2,0.5367400926758421,0.17969058247200742,0.6674082313681869,1,0.0023119449615478516
Fine_Tuning,0.8395664080106132,0.24646464646464647,0.7710422574175254,0.25,0.5790372778200429,0.17748628003988096,0.018353726362625142,1,0.010482072830200195
BFRT,0.84338180040812,0.24242424242424243,0.7720796735597206,0.25,0.5442544435991424,0.059792629570502395,0.07688542825361512,1,0.013792753219604492
First_Order,0.8421337980742911,0.26262626262626265,0.7886783318348434,0.2,0.5378674182170274,0.1915679412212744,0.7119021134593994,1,0.0023140907287597656
Fine_Tuning,0.839091195944897,0.251010101010101,0.7732208313161353,0.25,0.5828238467390553,0.1892539027020725,0.019577308120133485,1,0.01049947738647461
BFRT,0.8433282449560571,0.2717171717171717,0.7969776609724047,0.25,0.5456687876063352,0.06164425447948833,0.08169076751946606,1,0.01363825798034668
First_Order,0.8419655572729298,0.2595959595959596,0.7874334324642092,0.2,0.538871982848053,0.20351512093744165,0.7563959955506118,1,0.0028302669525146484
Fine_Tuning,0.8385878703134996,0.2545454545454545,0.7758489522096964,0.25,0.5864824676671969,0.20105484866345322,0.020800889877641827,1,0.01073455810546875
BFRT,0.8432745676379205,0.27626262626262627,0.8007123590843074,0.25,0.5471056089632755,0.06354919856618062,0.08649610678531701,1,0.013588190078735352
First_Order,0.8417847830146441,0.2601010101010101,0.7880213016114531,0.2,0.5399353343938031,0.2155130168208857,0.8008898776418243,1,0.002335786819458008
Fine_Tuning,0.8380519314460215,0.2585858585858586,0.7796182308596722,0.25,0.590158378864375,0.2128629998037995,0.02202447163515017,1,0.0105133056640625
BFRT,0.8432203184866709,0.27575757575757576,0.8002973926274293,0.25,0.5485683657237705,0.06550429469404423,0.09130144605116795,1,0.013857603073120117
First_Order,0.8415993872198861,0.2606060606060606,0.7874680130022823,0.2,0.5410661179887959,0.22754404123176078,0.8453837597330367,1,0.002375364303588867
Fine_Tuning,0.8374938973220211,0.25202020202020203,0.7737395393872328,0.25,0.5935507296493534,0.224654039651722,0.023248053392658515,1,0.010625123977661133
BFRT,0.8431555044842965,0.27626262626262627,0.8012310671554049,0.25,0.5501201673698042,0.06750659116527355,0.0961067853170189,1,0.013634443283081055
First_Order,0.8414065857175963,0.2595959595959596,0.7866380800885262,0.2,0.5421450307766789,0.2395918760940974,0.8898776418242492,1,0.002324819564819336
Fine_Tuning,0.8369160458996379,0.25,0.7724254789404523,0.3,0.5968652742236669,0.23640553920037366,0.024471635150166857,1,0.01052999496459961
BFRT,0.8430979368261274,0.27575757575757576,0.8012656476934781,0.25,0.5515077114599903,0.06955339768302075,0.10091212458286984,1,0.013583660125732422
First_Order,0.8412164933918591,0.2585858585858586,0.785600663946331,0.2,0.5431305761117643,0.25164145297888385,0.9343715239154616,1,0.002331256866455078
Fine_Tuning,0.8363247798348772,0.25202020202020203,0.7737049588491597,0.3,0.6002282315512829,0.24809686273311735,0.0256952169076752,1,0.01051187515258789
BFRT,0.8430390942613454,0.27575757575757576,0.8015077114599903,0.25,0.552998132650944,0.07164214653106435,0.10571746384872079,1,0.014011859893798828
First_Order,0.8410071556008522,0.251010101010101,0.7782695898748184,0.2,0.5441161214468497,0.2636787649937772,0.9788654060066742,1,0.0023407936096191406
Fine_Tuning,0.8356928292502573,0.251010101010101,0.771353482260184,0.3,0.6034666989418355,0.259709152603407,0.02691879866518354,1,0.010495185852050781
BFRT,0.8429783018393904,0.27575757575757576,0.8014731309219172,0.25,0.5544902828688014,0.073769252285064,0.11052280311457173,1,0.01356959342956543
First_Order,0.8407902058674204,0.25606060606060604,0.7827650598243309,0.2,0.5451448924545266,0.2756909832986716,1.0233592880978866,1,0.0023665428161621094
Fine_Tuning,0.8350339556377495,0.26515151515151514,0.7811051939968185,0.3,0.606670585794315,0.2712251954667196,0.028142380422691883,1,0.010498762130737305
BFRT,0.8429689462746853,0.25757575757575757,0.7842866034995505,0.25,0.5564164188394771,0.07480592096139471,0.11532814238042269,1,0.013580083847045898
First_Order,0.8405700126215755,0.25707070707070706,0.7832837678954284,0.2,0.5461719344352999,0.28766613717150313,1.067853170189099,1,0.002338886260986328
Fine_Tuning,0.8343499869884531,0.26161616161616164,0.7761255965142818,0.3,0.6097344214675979,0.2826294879924478,0.029365962180200225,1,0.010501861572265625
BFRT,0.8429041885181912,0.2580808080808081,0.7850473753371603,0.25,0.5579232657860156,0.07695333304853973,0.12013348164627363,1,0.013781547546386719
First_Order,0.8403417574662655,0.2585858585858586,0.7835258316619407,0.2,0.5471125250708901,0.29959319881770924,1.1123470522803114,1,0.002318143844604492
